run_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	instrument_platform	library_layout	library_source	read_count	base_count	first_public	last_updated	study_title	run_alias	fastq_bytes	fastq_md5	fastq_ftp	sra_bytes	sra_md5	sra_ftp	sample_alias	sample_title
SRR8657294	SAMN10988514	SRS4395515	SRX5454866	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	8807586	1197831696	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	CAL29_URINARY_TRACT.bam	349930833;351240941	9fbb0622bc564ce26709ad5d2fdce170;0dcc0f72f993fabcfd24b6444e6128ae	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8657294/SRR8657294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8657294/SRR8657294_2.fastq.gz	525199510	7e532e1c5a259ed45f2f109d9ccaca03	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8657294	CAL29_URINARY_TRACT	CAL29_URINARY_TRACT
SRR8639223	SAMN10987871	SRS4395381	SRX5437510	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	643704522	130028313444	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	COR-L23.bam	38361936486;38390850010	08a02cdb36bfeb45b76a4526d260c869;fd8de23b2b3b58c2418f8370c6d4aa8e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8639223/SRR8639223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8639223/SRR8639223_2.fastq.gz	66132625638	22a730fe0ee5c4e84bf4b28f5bba0e3e	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/003/SRR8639223	CORL23_LUNG	CORL23_LUNG
SRR8657296	SAMN10988576	SRS4395517	SRX5454864	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	11718961	1662720664	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	CAL51_BREAST.bam	565051328;572795958	65b199657ee5796cb7357dc2e0437e4e;230351624045f7834c29c9dbed39ddbb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657296/SRR8657296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657296/SRR8657296_2.fastq.gz	854823956	7991c2ccd18e258d2f66503fa259ffe2	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8657296	CAL51_BREAST	CAL51_BREAST
SRR8657303	SAMN10987995	SRS4395460	SRX5454857	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	10181544	1384689984	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCIH1092_LUNG.bam	406703671;417687295	492c2a99c09cf9f0af512017effedf07;2ef1ed79b83366d36dd2c3c28401c8f0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8657303/SRR8657303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8657303/SRR8657303_2.fastq.gz	679925228	40abbbed5b6382dbb15412d0e053daf5	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8657303	NCIH1092_LUNG	NCIH1092_LUNG
SRR8639229	SAMN10988282	SRS4395619	SRX5437504	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	748476259	151192204318	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	COLO_741.bam	37388475361;38578338342	4d552844be2340d6e9e0a3e2e26ff841;438250f2844c8267325bb4cc5833d9db	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8639229/SRR8639229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8639229/SRR8639229_2.fastq.gz	64570793911	d486c1baded7f5acb914a13f0b7f17f0	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/009/SRR8639229	COLO741_SKIN	COLO741_SKIN
SRR8657305	SAMN10988300	SRS4395179	SRX5454855	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	11527409	1752166168	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H1155.bam	505276544;516886273	3df37cbe9569b0469238caf3ce10cb61;c6044e5196314f8001fb1d9875011dd4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657305/SRR8657305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657305/SRR8657305_2.fastq.gz	852600860	5062eabc0231f61a968f11e45905e8e5	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8657305	NCIH1155_LUNG	NCIH1155_LUNG
SRR8639232	SAMN10988051	SRS4395665	SRX5437501	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	741584784	149800126368	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	GB-1.bam	45469126125;44395488645	a0fd14422970a770afb4f501e6214a0d;062b99f6d33c28901343357baa362166	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/002/SRR8639232/SRR8639232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/002/SRR8639232/SRR8639232_2.fastq.gz	77681595311	10aa46ab7dc05f7bb525c25c347f34bc	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/002/SRR8639232	GB1_CENTRAL_NERVOUS_SYSTEM	GB1_CENTRAL_NERVOUS_SYSTEM
SRR8657306	SAMN10988467	SRS4395817	SRX5454854	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	19360987	2699478680	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	HCC1599_BREAST.bam	764944152;781409468	56e42c63051efd14f08366b8f5f6f9a0;844569ca1d75144e3c48a5dc5c65d193	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657306/SRR8657306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657306/SRR8657306_2.fastq.gz	1325974912	d34d2bad616f2719edf390d360942262	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8657306	HCC1599_BREAST	HCC1599_BREAST
SRR8639233	SAMN10987898	SRS4396081	SRX5437500	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	658973103	133112566806	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	FaDu.bam	39909326364;41979049145	00987d957c93b4714c59adad83800b9c;a7ccaab15ae0c2187ff9b78719f79d70	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8639233/SRR8639233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8639233/SRR8639233_2.fastq.gz	70479662929	5758b556c05d418d5b928bc682b74a54	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/003/SRR8639233	FADU_UPPER_AERODIGESTIVE_TRACT	FADU_UPPER_AERODIGESTIVE_TRACT
SRR8657307	SAMN10987789	SRS4395822	SRX5454853	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	8593212	1168676832	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	HCC15_LUNG.bam	356553180;369634802	958410664c36edb8c399f9d6424704ab;43cd0409cd447e815b36bcf41fbdd728	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657307/SRR8657307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657307/SRR8657307_2.fastq.gz	593764985	80fb1bed47063431e7383b79c54010dd	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8657307	HCC15_LUNG	HCC15_LUNG
SRR8639235	SAMN10988241	SRS4395661	SRX5437498	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	529467342	106952403084	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	FU-OV-1.bam	32011959832;32010179524	c13f52da8eea13c1586a20a6c68b9616;0ecacc1867bc8ec26b77e818571cf06c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/005/SRR8639235/SRR8639235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/005/SRR8639235/SRR8639235_2.fastq.gz	54158319730	2a0d76718e9af800bf9015c3d750b360	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/005/SRR8639235	FUOV1_OVARY	FUOV1_OVARY
SRR8657311	SAMN10987850	SRS4395824	SRX5454849	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	37947086	5767957072	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	HCC1954_BREAST.bam	1908362302;1967068653	6be444e428d1f15cc72785214e9b764d;2d580a211116b5cd88011b856f222af7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657311/SRR8657311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657311/SRR8657311_2.fastq.gz	3513056250	e5b1e5359fa5c633c444f0b1a6512bee	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8657311	HCC1954_BREAST	HCC1954_BREAST
SRR8657316	SAMN10987745	SRS4395586	SRX5454844	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	27059992	3891622288	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	TE14_OESOPHAGUS.bam	1473781588;1517549205	b3c191c41971117c27fef719d3831d20;8e427ef1f2d333d2d3c248469a85bdde	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657316/SRR8657316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657316/SRR8657316_2.fastq.gz	2103039079	19e8f14ea125c81d1f8352822eb54bf7	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8657316	TE14_OESOPHAGUS	TE14_OESOPHAGUS
SRR8639236	SAMN10987784	SRS4395662	SRX5437497	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	667071134	134748369068	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	FU97.bam	40305810110;42868245830	f500d500e01797cd0bf084d946fcf7a3;9e90965022634d03d0be72a9511c61fe	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8639236/SRR8639236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8639236/SRR8639236_2.fastq.gz	71361096707	78ad07550b262dc3a520ceb880329d29	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/006/SRR8639236	FU97_STOMACH	FU97_STOMACH
SRR8657317	SAMN10987688	SRS4395592	SRX5454843	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	22724368	3372950336	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	TE10_OESOPHAGUS.bam	1329638635;1365400182	07d9829173c8dd2c76991c11c432b98b;bd5f685a2fab15c40fbbcffd759933b8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657317/SRR8657317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657317/SRR8657317_2.fastq.gz	1844654682	b51c831f3ec0c3a33a87c457ea670dbb	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8657317	TE10_OESOPHAGUS	TE10_OESOPHAGUS
SRR8639237	SAMN10987919	SRS4395658	SRX5437496	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	624443997	126137687394	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G-401.bam	42395756830;44491267099	3cf030c6f3ba35bc0fc8f83ced14aa51;6761dc39f344016e9a979f907ee14ad1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/007/SRR8639237/SRR8639237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/007/SRR8639237/SRR8639237_2.fastq.gz	74300363412	ea50b68a79cab4054fa75cf7ab5fad6e	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/007/SRR8639237	G401_SOFT_TISSUE	G401_SOFT_TISSUE
SRR8657320	SAMN10988530	SRS4395353	SRX5454840	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	8959774	1218529264	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	TE441T_SOFT_TISSUE.bam	360854009;361471884	2437ddb884edca7db13165c15e683d1d;1b5f6e9052e0f8114c5eb9664d94aefb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657320/SRR8657320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657320/SRR8657320_2.fastq.gz	585857727	fe1bd822045800e5c4515fd629f48b5f	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8657320	TE441T_SOFT_TISSUE	TE441T_SOFT_TISSUE
SRR8639239	SAMN10988278	SRS4395655	SRX5437494	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	578811455	116919913910	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	GAMG.bam	34953360689;35284015807	055429cf0fd0962fd6cc204eee3759b0;7b5207cd9544d940157ea8ef4bfd2894	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8639239/SRR8639239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8639239/SRR8639239_2.fastq.gz	59699225891	e5b4edd4bc5e2e4e10ddbc3bb9f62f2d	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/009/SRR8639239	GAMG_CENTRAL_NERVOUS_SYSTEM	GAMG_CENTRAL_NERVOUS_SYSTEM
SRR8657322	SAMN10988301	SRS4395556	SRX5454838	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	15677201	2382934552	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	TE-15.bam	684843043;701814434	ee081c422f4541a0c67c499e19b2ab7a;50a441226376fffd1505fdcc912e80f0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657322/SRR8657322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657322/SRR8657322_2.fastq.gz	1167054452	3ad80cd5930ce1134a52d2e9e89f4342	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8657322	TE15_OESOPHAGUS	TE15_OESOPHAGUS
SRR8652044	SAMN10988304	SRS4395977	SRX5449856	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	534127719	107893799238	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H1703.bam	32091817077;32056462002	f54b70adad22a5595398401d883af815;929772870b7721b5d6f7abd15277899e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8652044/SRR8652044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8652044/SRR8652044_2.fastq.gz	54566068480	1b29fcdf4da900fe825206c6959f6441	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8652044	NCIH1703_LUNG	NCIH1703_LUNG
SRR8657328	SAMN10988289	SRS4396078	SRX5454832	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	7902796	1074780256	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	ESS1_ENDOMETRIUM.bam	318859211;327551391	4ff3eafe057664dd3cd096ec3bbbd375;d6bcdec563da249026db47009cb47c0f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8657328/SRR8657328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8657328/SRR8657328_2.fastq.gz	527067199	bdccc49668496fedfb1280cc21948fca	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8657328	ESS1_ENDOMETRIUM	ESS1_ENDOMETRIUM
SRR8652045	SAMN10987598	SRS4395978	SRX5449855	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	682475755	137860102510	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H1694.bam	41252138378;43838055352	783b17ebe3be4f3d7b7647fa558df955;8da49ba1918239eefea64dbea12f920d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8652045/SRR8652045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8652045/SRR8652045_2.fastq.gz	72812664387	97229770ba4ab19f3965ff29a844c66f	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8652045	NCIH1694_LUNG	NCIH1694_LUNG
SRR8657331	SAMN10987981	SRS4396076	SRX5454829	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	10112812	1375342432	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	FTC238_THYROID.bam	412580790;427785126	09f34c5e669bee730a751561499c32aa;1abc8c06e6c67444e9d76490684c1aff	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657331/SRR8657331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657331/SRR8657331_2.fastq.gz	661281824	32db801c8b08a86535ccb6f134015493	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8657331	FTC238_THYROID	FTC238_THYROID
SRR8657336	SAMN10988164	SRS4395660	SRX5454824	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	13610412	2068782624	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G-292_clone_A141B1.bam	598287413;614277997	1f9e9b75416920dfcf6a8d79fde4bcc1;7434542f4c276ac123407a14701e1568	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657336/SRR8657336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657336/SRR8657336_2.fastq.gz	1020434812	89f49e1b771841407b340b0b09b15bd2	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8657336	G292CLONEA141B1_BONE	G292CLONEA141B1_BONE
SRR8652046	SAMN10988173	SRS4395973	SRX5449854	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	581692387	117501862174	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H1693.bam	34849529533;34954798873	58110a7c3245cdaa51c40a7d60b77608;fa7da4ef04ff567973aaee2beccafa13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8652046/SRR8652046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8652046/SRR8652046_2.fastq.gz	59614216175	a2ad5971a5240781d190149fe5887339	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8652046	NCIH1693_LUNG	NCIH1693_LUNG
SRR8657338	SAMN10988382	SRS4395937	SRX5454822	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	42448550	6452179600	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	KYSE30_OESOPHAGUS.bam	1525296574;1527758553	63a0c80329babcff463b0f6ab367b246;30d463de6d780cd89ab5b33afcdb4380	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8657338/SRR8657338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8657338/SRR8657338_2.fastq.gz	2502420859	404dff2090eeaa447d0ab4db9363df6a	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8657338	KYSE30_OESOPHAGUS	KYSE30_OESOPHAGUS
SRR8652049	SAMN10988217	SRS4395520	SRX5449851	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	1038740383	187009339162	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H196.bam	62756409982;54876293769	95fc6959be68ac2d69db807a0080b0de;43b28544afcd8448d0ffc3f0742448cb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8652049/SRR8652049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8652049/SRR8652049_2.fastq.gz	102481395992	ce4f66ea69f478c68f1a830c2e5ceb11	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8652049	NCIH196_LUNG	NCIH196_LUNG
SRR8657339	SAMN10988383	SRS4395942	SRX5454821	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	9946843	1352770648	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	KYSE150_OESOPHAGUS.bam	416200290;430434099	04f25ae54b18b4d8c05bd3bdab6d4bf7;b046e6eadec929cd480e338a3cec4835	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8657339/SRR8657339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8657339/SRR8657339_2.fastq.gz	680966971	538ce1f00a0498fbdb2f5eb606f84ef8	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8657339	KYSE150_OESOPHAGUS	KYSE150_OESOPHAGUS
SRR8652052	SAMN10988239	SRS4395524	SRX5449848	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	570693580	115280103160	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H2030.bam	31386965840;31868078426	2dc1c950da267b4e8056c23f3ea46c1b;360360dd166acfadad071cb03e818f1c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8652052/SRR8652052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8652052/SRR8652052_2.fastq.gz	53421212975	2b2f32d6ede93992dd3a88ff56e3dd92	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8652052	NCIH2030_LUNG	NCIH2030_LUNG
SRR8657340	SAMN10987809	SRS4395941	SRX5454820	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	8386816	1140606976	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	KYSE140_OESOPHAGUS.bam	335328666;343860890	a7ec805faf37688fc232c2269b1da56c;7b7ce5a4cceb710e7bd9fe4b77d1aaae	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657340/SRR8657340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657340/SRR8657340_2.fastq.gz	549089400	163ab634832f09db65bf6279c67567e2	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8657340	KYSE140_OESOPHAGUS	KYSE140_OESOPHAGUS
SRR8652053	SAMN10987937	SRS4395525	SRX5449847	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	641149737	129512246874	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H2052.bam	38430827546;41568040448	6448818eba98c35b4ed454b4fa7ab305;e792c0dd6addcf789dd4b1794576a90f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8652053/SRR8652053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8652053/SRR8652053_2.fastq.gz	68566326299	b01abe0186243e2f0159320849e474d4	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8652053	NCIH2052_PLEURA	NCIH2052_PLEURA
SRR8652054	SAMN10987642	SRS4395526	SRX5449846	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	550991655	111300314310	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H2066.bam	30540708299;32314247466	704d6fd2987ce19ac9bfe1240b5f20b1;80788cf859da5624e31e8858c60de890	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8652054/SRR8652054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8652054/SRR8652054_2.fastq.gz	52726949905	3f49ffc7389b204a2cd046a12f0f8926	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8652054	NCIH2066_LUNG	NCIH2066_LUNG
SRR8657341	SAMN10987933	SRS4395940	SRX5454819	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	7827642	1064559312	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	KYSE270_OESOPHAGUS.bam	309311181;320495774	c6af8481714a485e0031657ecc0422b8;f1574e16471e9f290111e0343522b1ea	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657341/SRR8657341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657341/SRR8657341_2.fastq.gz	505761566	d4227a8fc85d582444893abfd136cb0c	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8657341	KYSE270_OESOPHAGUS	KYSE270_OESOPHAGUS
SRR8657342	SAMN10987810	SRS4395939	SRX5454818	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	10068716	1403762288	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	KYSE180_OESOPHAGUS.bam	415963058;444426413	14c55f89efa59ee787b4c06f1b70b4c8;293ea1ad642ef9b3802f2491ca3ac661	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657342/SRR8657342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657342/SRR8657342_2.fastq.gz	739430745	ad2158e709243c4ce524b687c34cdc78	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8657342	KYSE180_OESOPHAGUS	KYSE180_OESOPHAGUS
SRR8652055	SAMN10987993	SRS4395770	SRX5449845	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	562356278	113595968156	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H2081.bam	32349240320;34374728862	8f879f7ffc8a5704ffaa48390bd76f31;a575d348c2fb1b31277d1fa524b88b14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8652055/SRR8652055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8652055/SRR8652055_2.fastq.gz	56288038662	5a21cdc4573b7cf2b0ac9806b94876fa	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8652055	NCIH2081_LUNG	NCIH2081_LUNG
SRR8657346	SAMN10988099	SRS4395407	SRX5454814	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	11820427	1607578072	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	KYM1_SOFT_TISSUE.bam	475220089;476317943	87be50b3d8262b165f4210243bb278a2;6d0b4fbb8f8e1e1326ac74e6dbc9e89b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657346/SRR8657346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657346/SRR8657346_2.fastq.gz	776831685	5857560036f26c80e39a3497443469f5	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8657346	KYM1_SOFT_TISSUE	KYM1_SOFT_TISSUE
